City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
363,Isla Mujeres,MX,21.23,-86.73,86.0,62,75,12.75,broken clouds
364,Kaltasy,RU,55.97,54.8,47.46,54,84,8.93,broken clouds
365,Orotukan,RU,62.27,151.7,29.5,97,100,2.28,overcast clouds
366,Waitati,NZ,-45.75,170.57,42.01,73,0,1.99,clear sky
367,Murgab,TM,37.5,61.97,53.6,50,0,3.67,clear sky
368,La Ronge,CA,55.1,-105.28,32.0,74,75,18.34,broken clouds
369,Suntar,RU,62.14,117.63,21.72,97,60,6.02,broken clouds
370,Tyup,KG,42.73,78.36,40.55,62,0,3.31,clear sky
371,Mananjary,MG,-21.22,48.33,73.11,88,21,4.03,light rain
372,Hobbs,US,32.7,-103.14,91.99,6,5,11.41,clear sky
373,Fukue,JP,32.69,128.84,68.22,60,5,18.7,clear sky
374,Bonavista,CA,48.65,-53.11,52.0,79,42,7.0,scattered clouds
375,Oistins,BB,13.07,-59.53,86.0,74,75,9.17,shower rain
376,Chernyanka,RU,50.94,37.81,60.71,86,91,6.06,moderate rain
377,Hamilton,US,39.18,-84.53,75.99,36,1,10.29,clear sky
378,Umm Lajj,SA,25.02,37.27,82.62,50,0,4.03,clear sky
379,Leh,IN,34.17,77.58,39.06,55,0,3.51,clear sky
380,Anjiang,CN,27.32,110.1,59.99,90,100,3.98,overcast clouds
381,Charters Towers,AU,-20.1,146.27,61.75,86,0,5.79,clear sky
382,San Vicente,AR,-26.62,-54.13,69.48,93,100,2.62,heavy intensity rain
383,San Juan,AR,-31.54,-68.54,76.96,27,99,15.77,overcast clouds
384,Mirpur Sakro,PK,24.55,67.63,78.8,15,0,6.93,clear sky
385,Saint-Joseph,RE,-21.37,55.62,75.2,83,90,1.12,overcast clouds
386,Adwa,ET,14.16,38.9,65.86,64,91,1.54,overcast clouds
387,Ushtobe,KZ,45.25,77.98,45.01,58,0,9.01,clear sky
388,Kalat,PK,29.02,66.59,50.22,39,0,3.85,clear sky
389,Dom Pedrito,BR,-30.98,-54.67,72.0,69,100,6.35,overcast clouds
390,Korampallam,IN,8.77,78.1,80.89,70,100,8.19,overcast clouds
391,Nuuk,GL,64.18,-51.72,41.0,86,20,3.36,few clouds
392,Twin Falls,US,42.35,-114.64,55.4,37,1,21.92,clear sky
393,Jammalamadugu,IN,14.83,78.4,73.53,83,44,5.57,moderate rain
394,Ayolas,PY,-27.4,-56.9,71.82,73,100,9.08,moderate rain
395,Jalu,LY,29.03,21.55,75.92,35,0,8.72,clear sky
396,Camocim,BR,-2.9,-40.84,83.84,66,90,21.56,overcast clouds
397,Ugoofaaru,MV,5.67,73.0,82.72,77,100,23.78,light rain
398,Iralaya,HN,15.0,-83.23,85.8,68,0,9.37,clear sky
399,Washington,US,47.5,-120.5,57.99,71,80,1.01,broken clouds
400,Mandalgovi,MN,45.76,106.27,29.75,86,100,7.07,overcast clouds
401,San Isidro,PE,-12.12,-77.05,64.4,72,90,9.17,overcast clouds
402,Oktyabrskiy,RU,54.48,53.47,49.62,46,95,8.48,overcast clouds
403,Kishtwar,IN,33.32,75.77,52.59,43,0,3.69,clear sky
404,Kirakira,SB,-10.45,161.92,79.5,80,21,4.16,few clouds
405,Makat,KZ,47.65,53.35,57.63,32,40,9.15,scattered clouds
406,Balkhash,KZ,46.84,74.98,49.01,68,0,4.88,clear sky
407,Fairbanks,US,64.84,-147.72,24.01,79,75,1.79,broken clouds
408,Kutum,SD,14.2,24.67,80.87,16,0,8.84,clear sky
409,Tautira,PF,-17.73,-149.15,78.8,74,75,10.29,shower rain
410,Cam Ranh,VN,11.92,109.16,78.8,88,75,3.36,moderate rain
411,Lindsay,US,36.2,-119.09,84.0,39,1,4.7,clear sky
412,Acurenam,GQ,1.03,10.65,68.65,98,93,4.29,overcast clouds
413,Gimli,CA,50.63,-96.99,43.0,82,100,11.01,overcast clouds
414,Slave Lake,CA,55.28,-114.77,35.6,69,90,12.75,overcast clouds
415,Hami,CN,42.8,93.45,44.92,55,0,11.81,clear sky
416,Ilulissat,GL,69.22,-51.1,27.63,93,90,1.07,overcast clouds
417,Cumpas,MX,29.98,-109.78,89.42,26,100,4.81,overcast clouds
418,Agadez,NE,19.75,10.25,85.93,14,0,6.58,clear sky
419,Oranjemund,NA,-28.55,16.43,66.83,53,0,7.14,clear sky
420,Morro Da Fumaca,BR,-28.65,-49.21,67.69,73,77,5.91,broken clouds
421,Puerto Ayacucho,VE,5.66,-67.62,89.64,60,0,4.72,light rain
422,Socorro,US,31.65,-106.3,91.0,12,20,12.75,few clouds
423,Yaan,NG,7.38,8.57,73.9,91,53,3.83,light rain
424,Saint-Francois,FR,46.42,3.91,46.4,93,75,5.82,broken clouds
425,Belaya Gora,RU,68.53,146.42,19.47,97,100,5.39,overcast clouds
426,Susuman,RU,62.78,148.17,22.89,90,0,2.86,clear sky
427,Roald,NO,62.58,6.13,46.4,70,40,16.11,scattered clouds
428,Bone,DE,51.97,12.14,50.0,96,100,4.0,overcast clouds
429,Honningsvag,NO,70.98,25.97,39.2,80,75,17.22,broken clouds
430,Joacaba,BR,-27.18,-51.5,82.78,39,100,6.49,overcast clouds
431,Mersin,TR,36.86,34.65,73.4,88,0,5.14,clear sky
432,Palmer,US,42.16,-72.33,71.6,28,20,8.05,few clouds
433,Chivacoa,VE,10.16,-68.89,91.4,38,20,12.75,few clouds
434,Oranjestad,AW,12.52,-70.03,87.8,62,20,14.99,few clouds
435,Vaitape,PF,-16.52,-151.75,79.32,79,8,11.63,light rain
436,Victor Harbor,AU,-35.57,138.62,75.0,36,100,8.01,light rain
437,Sambava,MG,-14.27,50.17,73.47,88,93,8.84,light rain
438,Les Cayes,HT,18.2,-73.75,84.83,69,83,4.36,broken clouds
439,King City,US,36.21,-121.13,89.01,26,0,5.99,clear sky
440,Kloulklubed,PW,7.04,134.26,77.0,94,90,3.36,heavy intensity rain
441,Jalcocotan,MX,21.47,-105.12,82.4,61,40,8.05,scattered clouds
442,Bagdarin,RU,54.43,113.6,22.77,83,100,3.42,overcast clouds
443,Pithapuram,IN,17.12,82.27,78.8,83,75,3.36,mist
444,Eganville,CA,45.53,-77.1,59.0,47,90,10.29,overcast clouds
445,Mungwi,ZM,-10.17,31.37,71.47,59,0,8.48,clear sky
446,Khani,GE,41.96,42.96,59.0,82,100,2.24,overcast clouds
447,Cidreira,BR,-30.18,-50.21,64.17,73,30,9.75,scattered clouds
448,Sao Jose Da Coroa Grande,BR,-8.9,-35.15,78.06,76,71,11.03,broken clouds
449,Chernyshevskiy,RU,63.01,112.47,24.28,95,100,9.37,overcast clouds
450,Itoman,JP,26.12,127.67,77.0,83,20,5.82,few clouds
451,Centralia,US,46.72,-122.95,60.8,59,40,6.93,scattered clouds
452,Sao Filipe,CV,14.9,-24.5,79.79,79,27,9.44,light rain
453,Najran,SA,17.49,44.13,73.4,18,0,4.7,clear sky
454,Kimbe,PG,-5.55,150.14,72.9,86,88,4.0,overcast clouds
455,Ilhabela,BR,-23.78,-45.36,74.48,79,37,3.24,scattered clouds
456,Cayenne,GF,4.93,-52.33,87.8,58,0,13.87,clear sky
457,Sao Felix Do Xingu,BR,-6.64,-51.99,94.06,33,24,5.48,few clouds
458,Dingle,PH,11.0,122.67,74.82,90,100,5.5,overcast clouds
459,Valencia,ES,39.33,-0.83,60.01,71,66,1.99,broken clouds
460,Skjervoy,NO,70.03,20.97,37.4,86,75,19.46,shower rain
461,Mana,GF,5.66,-53.78,84.43,68,0,11.72,clear sky
462,Kremenchuk,UA,49.1,33.42,58.5,52,0,7.0,clear sky
463,Daura,NG,11.55,11.41,84.78,49,35,8.7,scattered clouds
464,Tukrah,LY,32.53,20.58,69.21,65,0,4.16,clear sky
465,Rocha,UY,-34.48,-54.33,64.8,71,0,6.4,clear sky
466,Pauini,BR,-7.71,-66.98,82.83,59,77,5.84,broken clouds
467,Ancud,CL,-41.87,-73.82,59.0,44,0,8.05,clear sky
468,La Maddalena,IT,41.21,9.41,59.0,93,100,9.17,overcast clouds
469,Staraya Toropa,RU,56.28,31.67,55.56,93,97,8.46,overcast clouds
470,Sorland,NO,67.67,12.69,46.4,81,75,14.99,broken clouds
471,Sharan,RU,54.82,54.0,48.69,48,79,9.13,light rain
472,Mpika,ZM,-11.83,31.45,68.81,73,56,11.39,light rain
473,Buala,SB,-8.14,159.59,79.38,78,69,1.19,broken clouds
474,Khandbari,NP,27.37,87.2,68.14,65,98,2.55,overcast clouds
475,Macas,EC,-2.32,-78.12,69.8,77,90,5.82,shower rain
476,Lodja,CD,-3.48,23.43,72.01,89,14,0.89,few clouds
477,Port Macquarie,AU,-31.43,152.92,51.01,99,0,5.08,clear sky
478,Bonfim,BR,3.08,-59.95,94.35,39,62,9.26,broken clouds
479,Utica,US,43.1,-75.23,64.4,48,40,12.75,scattered clouds
480,Sarangani,PH,5.4,125.46,82.08,69,98,0.81,overcast clouds
481,Hovd,MN,48.01,91.64,31.51,82,0,3.56,clear sky
482,Bend,US,44.06,-121.32,57.2,35,1,5.82,clear sky
483,Kidal,ML,18.44,1.41,93.69,12,0,7.43,clear sky
484,Tarko-Sale,RU,64.92,77.78,31.23,91,0,14.74,clear sky
485,Champerico,GT,14.3,-91.92,89.6,66,75,9.17,broken clouds
486,Cuenca,EC,-2.88,-78.98,66.2,42,75,6.93,broken clouds
487,Tecoanapa,MX,16.52,-98.75,86.61,65,17,10.09,few clouds
488,Kruisfontein,ZA,-34.0,24.73,62.01,74,0,11.99,clear sky
489,Muros,ES,42.78,-9.06,53.01,86,0,1.99,clear sky
490,Akdepe,TM,42.06,59.38,50.0,57,0,4.7,clear sky
491,Am Timan,TD,11.03,20.28,79.5,69,61,4.32,broken clouds
492,Mujiayingzi,CN,42.12,118.78,36.86,77,0,6.58,clear sky
493,Bratsk,RU,56.13,101.61,32.0,93,100,6.71,overcast clouds
494,Sola,VU,-13.88,167.55,80.67,77,85,4.81,overcast clouds
495,Aklavik,CA,68.22,-135.01,23.0,79,40,3.62,scattered clouds
496,Rabo De Peixe,PT,37.8,-25.58,69.8,83,20,10.29,few clouds
497,Matara,LK,5.95,80.54,78.3,85,96,12.01,light rain
498,Berdigestyakh,RU,62.1,126.7,19.67,89,100,11.68,overcast clouds
499,Tadpatri,IN,14.92,78.02,73.58,85,25,8.68,heavy intensity rain
500,Dukat,RU,62.55,155.55,27.45,97,100,2.33,overcast clouds
501,Klyuchi,RU,52.27,79.17,44.94,59,29,9.89,scattered clouds
502,Vagur,FO,61.47,-6.81,46.09,70,42,8.16,scattered clouds
503,Salinopolis,BR,-0.61,-47.36,82.96,69,79,13.58,broken clouds
504,Franca,BR,-20.54,-47.4,86.68,32,62,4.79,heavy intensity rain
505,Makungu,TZ,-8.73,35.28,65.12,84,2,3.42,clear sky
506,Valleyview,CA,55.07,-117.29,41.34,64,9,8.28,clear sky
507,Disna,BY,55.57,28.2,51.31,95,48,6.64,light rain
508,Coihaique,CL,-45.58,-72.07,57.2,41,100,5.82,overcast clouds
509,Mirnyy,RU,62.54,113.96,23.0,73,75,11.18,broken clouds
510,Novopokrovka,UA,49.84,36.55,59.0,77,40,4.47,light rain
511,Haines Junction,CA,60.75,-137.51,37.17,67,0,2.62,clear sky
512,Bara,NG,10.37,10.73,80.01,72,100,7.76,overcast clouds
513,Monrovia,LR,6.3,-10.8,78.8,88,20,7.54,few clouds
514,Los Amates,GT,15.27,-89.1,84.92,63,94,3.6,light rain
515,Sabang,ID,5.89,95.32,82.54,76,100,15.3,overcast clouds
516,Mayo,US,38.89,-76.51,73.99,40,1,6.93,clear sky
517,Sonda,EE,59.34,26.84,44.42,87,30,10.92,scattered clouds
518,Puerto Carreno,CO,6.19,-67.49,91.67,49,0,7.4,clear sky
519,Upington,ZA,-28.45,21.26,78.8,21,0,3.36,clear sky
520,Valparaiso,CL,-33.04,-71.63,60.8,72,1,4.7,clear sky
521,Fort Morgan,US,40.25,-103.8,59.0,38,40,20.8,scattered clouds
522,Chervone,UA,49.96,28.86,49.06,63,21,9.62,few clouds
523,Blagodatnoye,RU,45.4,42.59,59.0,62,0,4.47,clear sky
524,Mundo Nuevo,MX,18.7,-95.5,83.57,74,100,13.44,overcast clouds
525,Yulara,AU,-25.24,130.99,60.8,29,0,3.36,clear sky
526,Carballo,ES,43.21,-8.69,57.2,82,40,5.82,scattered clouds
527,Tweed,CA,44.48,-77.32,61.0,43,74,3.0,broken clouds
528,Tocopilla,CL,-22.09,-70.2,67.71,47,25,9.46,scattered clouds
529,Erenhot,CN,43.65,111.98,39.15,65,0,7.9,clear sky
530,Nauta,PE,-4.51,-73.58,93.15,44,45,4.21,scattered clouds
531,Segezha,RU,63.74,34.32,37.6,79,100,6.91,overcast clouds
532,Yerbogachen,RU,61.28,108.01,29.28,95,100,10.58,overcast clouds
533,Altay,CN,47.87,88.12,32.81,69,11,4.05,few clouds
534,Non Sang,TH,16.87,102.57,78.8,94,75,3.36,light rain
535,Teguldet,RU,57.31,88.17,43.59,81,100,14.2,overcast clouds
536,Sikasso,ML,10.92,-7.0,80.42,57,0,0.83,clear sky
537,Eau Claire,US,44.81,-91.5,61.0,44,1,11.41,clear sky
538,Zhigansk,RU,66.77,123.37,11.44,94,31,8.16,scattered clouds
539,Puerto Madryn,AR,-42.77,-65.04,61.75,30,0,15.73,clear sky
540,Mindelo,CV,16.89,-24.98,82.4,69,40,20.8,scattered clouds
541,Aksu,CN,41.12,80.26,51.96,41,47,4.9,scattered clouds
542,West Bay,KY,19.37,-81.42,84.99,94,40,5.82,scattered clouds
543,Hay River,CA,60.82,-115.8,24.8,58,75,23.04,broken clouds
544,Tornio,FI,65.85,24.15,41.0,86,36,5.82,scattered clouds
545,Lincoln,US,40.8,-96.67,77.0,23,1,12.75,clear sky
546,Muroto,JP,33.28,134.15,68.74,74,0,13.4,clear sky
547,Atambua,ID,-9.11,124.89,72.86,76,20,2.59,few clouds
548,Worthington,US,40.09,-83.02,73.0,43,1,10.29,clear sky
549,Camargo,MX,27.67,-105.17,86.54,18,100,2.66,overcast clouds
550,Rudnogorsk,RU,57.26,103.75,29.66,99,99,8.79,overcast clouds
551,Evensk,RU,61.95,159.23,36.91,94,100,14.41,light rain
552,Chuguyevka,RU,44.17,133.86,28.72,92,84,3.65,broken clouds
553,Minab,IR,27.15,57.08,68.0,32,0,4.7,clear sky
554,Krasnoselkup,RU,65.7,82.47,27.73,95,0,13.65,clear sky
555,Guiratinga,BR,-16.35,-53.76,90.19,35,92,6.06,overcast clouds
556,Morondava,MG,-20.28,44.28,76.69,66,0,13.49,clear sky
557,Barber,CW,12.28,-69.07,89.6,66,20,13.87,few clouds
558,Orange Cove,US,36.62,-119.31,84.99,38,0,3.98,clear sky
559,Praia,CV,14.92,-23.51,78.8,88,75,12.75,broken clouds
560,Nurota,UZ,40.56,65.69,46.4,33,0,6.93,clear sky
561,Iquique,CL,-20.22,-70.14,66.2,59,38,17.22,scattered clouds
562,Lucapa,AO,-8.42,20.74,68.05,96,80,1.14,broken clouds
563,Orbetello,IT,42.44,11.22,59.0,93,75,6.93,broken clouds
564,Tsumeb,NA,-19.23,17.72,76.32,21,0,9.93,clear sky
565,Quilmana,PE,-12.95,-76.38,68.54,64,65,8.77,broken clouds
566,Sao Miguel Do Araguaia,BR,-13.28,-50.16,91.18,38,79,5.97,light rain
567,Longhua,CN,23.61,114.19,68.9,92,100,3.0,overcast clouds
568,Chapada Dos Guimaraes,BR,-15.46,-55.75,78.8,61,75,18.34,heavy intensity rain
569,Comodoro Rivadavia,AR,-45.87,-67.5,62.6,32,25,14.99,scattered clouds
570,Anchorage,US,61.22,-149.9,45.0,75,1,3.36,moderate rain
571,Imperia,IT,43.97,7.78,59.0,87,75,21.92,moderate rain
572,Port-Cartier,CA,50.03,-66.87,46.99,100,90,8.05,mist
573,Hualmay,PE,-11.1,-77.61,67.93,68,16,9.06,few clouds
574,Daultala,PK,33.19,73.14,66.99,52,0,3.36,clear sky
575,Vila Franca Do Campo,PT,37.72,-25.43,69.8,83,20,10.29,few clouds
576,Gisborne,NZ,-38.65,178.0,48.99,88,100,8.99,overcast clouds
577,Meulaboh,ID,4.14,96.13,78.1,78,100,3.83,overcast clouds
578,Rio Gallegos,AR,-51.62,-69.22,60.8,23,75,12.75,broken clouds
579,Marawi,PH,8.0,124.29,73.0,95,100,3.0,overcast clouds
580,Laurel,US,39.1,-76.85,73.99,52,1,10.29,clear sky
581,Chiredzi,ZW,-21.05,31.67,72.88,67,97,13.09,overcast clouds
582,Pangai,TO,-19.8,-174.35,80.6,54,75,14.99,broken clouds
583,Padang,ID,-0.95,100.35,78.22,74,100,3.18,overcast clouds
584,Aswan,EG,24.09,32.91,87.22,20,0,6.04,clear sky
585,San Pedro,PH,14.35,121.02,77.0,94,75,5.82,moderate rain
586,Banamba,ML,13.55,-7.45,84.9,36,17,4.7,few clouds
587,Viedma,AR,-40.81,-63.0,66.99,31,0,1.99,clear sky
588,Anadyr,RU,64.75,177.48,37.4,86,20,8.95,few clouds
589,Wooster,US,40.81,-81.94,62.6,51,1,10.29,light rain
590,Hambantota,LK,6.12,81.12,79.84,78,72,19.04,broken clouds
591,Susangerd,IR,31.56,48.18,69.8,35,0,2.24,clear sky
592,Bayshore Gardens,US,27.43,-82.59,91.0,46,20,9.17,few clouds
593,Moosomin,CA,50.13,-101.67,38.48,58,83,18.75,broken clouds
594,Barra Patuca,HN,15.8,-84.28,84.9,71,74,10.49,light rain
595,Fairview,US,40.81,-74.0,72.0,43,1,10.29,clear sky
596,College,US,64.86,-147.8,24.01,62,75,8.05,broken clouds
597,Juneau,US,58.3,-134.42,45.0,81,90,5.82,overcast clouds
598,Inuvik,CA,68.35,-133.72,21.2,92,75,3.36,light snow
599,Progreso,MX,21.28,-89.67,91.0,52,75,11.03,broken clouds
600,Horodok,UA,49.16,26.58,53.01,74,36,5.99,scattered clouds
601,Tasquillo,MX,20.55,-99.3,76.46,47,34,8.79,scattered clouds
602,Kiunga,PG,-6.12,141.29,72.66,98,94,1.92,overcast clouds
603,Kralendijk,BQ,12.15,-68.27,89.6,66,40,16.11,scattered clouds
604,Mabaruma,GY,8.2,-59.78,85.84,64,98,7.52,overcast clouds
605,Augusto Correa,BR,-1.02,-46.63,83.86,63,42,9.22,scattered clouds
606,Kathmandu,NP,27.72,85.32,68.0,94,40,2.24,scattered clouds
607,Nadym,RU,65.53,72.52,31.21,93,0,14.41,clear sky
608,Grindavik,IS,63.84,-22.43,48.2,81,90,27.51,overcast clouds
609,Vilyuysk,RU,63.76,121.62,17.56,95,0,6.22,clear sky
610,Chernyakhiv,UA,50.46,28.67,47.61,67,46,7.78,scattered clouds
611,Nyahururu,KE,0.04,36.37,55.08,92,42,3.36,light rain
612,Burghausen,DE,48.17,12.83,46.0,98,100,5.99,overcast clouds
613,The Valley,AI,18.22,-63.06,87.8,70,40,11.41,scattered clouds
614,Ormond Beach,US,29.29,-81.06,84.2,58,40,8.05,scattered clouds
615,Bell Ville,AR,-32.63,-62.69,86.0,25,99,8.01,light rain
616,Dawlatabad,AF,36.41,64.91,48.11,61,0,0.63,clear sky
617,Visnes,NO,59.36,5.22,46.99,87,0,3.36,clear sky
618,Watsa,CD,3.04,29.54,64.76,99,0,1.34,clear sky
619,Auki,SB,-8.77,160.7,77.99,81,87,3.24,overcast clouds
620,Seinajoki,FI,62.79,22.83,32.0,100,75,2.24,broken clouds
621,Vao,NC,-22.67,167.48,71.89,85,55,15.61,broken clouds
622,Shenjiamen,CN,29.96,122.3,68.43,73,46,15.5,scattered clouds
623,Maryborough,AU,-25.53,152.7,59.38,84,6,4.83,clear sky
624,Kuytun,RU,54.34,101.5,28.74,98,81,5.44,broken clouds
625,Calama,CL,-22.47,-68.93,75.2,13,0,24.16,clear sky
626,San Patricio,US,28.02,-97.52,91.0,52,40,8.05,scattered clouds
627,Kavaratti,IN,10.57,72.64,81.95,77,98,21.07,overcast clouds
628,Pafos,CY,34.77,32.42,69.8,77,20,6.93,few clouds
629,Azul,AR,-36.78,-59.86,69.01,33,0,5.01,clear sky
630,Morgan City,US,29.7,-91.21,84.2,48,1,4.7,clear sky
631,Pedernales,DO,18.04,-71.74,87.8,70,20,11.41,few clouds
632,Vizinga,RU,61.07,50.1,31.87,97,0,3.56,clear sky
633,Bar Harbor,US,44.39,-68.2,64.4,48,1,8.05,clear sky
634,Port Blair,IN,11.67,92.75,80.53,81,99,13.49,moderate rain
635,Mahajanga,MG,-15.72,46.32,80.6,74,20,8.05,few clouds
636,Coos Bay,US,43.37,-124.22,71.01,63,1,8.05,clear sky
637,Zyryanovsk,KZ,49.74,84.27,35.19,83,6,1.77,clear sky
638,Deutschlandsberg,AT,46.82,15.22,43.0,75,82,2.24,broken clouds
639,Srednekolymsk,RU,67.45,153.68,30.51,90,52,2.75,broken clouds
640,Trairi,BR,-3.28,-39.27,81.45,69,66,13.85,broken clouds
641,Pangoa,PE,-12.12,-73.0,90.75,38,58,5.03,broken clouds
642,Requena,ES,39.49,-1.1,55.99,40,32,1.99,scattered clouds
643,Aitape,PG,-3.14,142.35,77.72,85,100,4.16,overcast clouds
644,Boa Vista,BR,2.82,-60.67,95.0,34,40,11.41,scattered clouds
645,Chapais,CA,49.78,-74.85,44.6,93,90,8.05,overcast clouds
646,Mizdah,LY,31.45,12.98,63.09,59,0,3.58,clear sky
647,Maues,BR,-3.38,-57.72,91.87,45,100,2.66,overcast clouds
648,Hwange,ZW,-18.37,26.5,78.19,49,8,4.0,clear sky
649,Zhezkazgan,KZ,47.8,67.71,49.23,54,0,3.67,clear sky
650,Rincon,US,32.3,-81.24,84.0,58,75,6.93,broken clouds
651,Totma,RU,59.97,42.76,39.22,85,100,5.84,overcast clouds
652,Necochea,AR,-38.55,-58.74,55.0,71,0,11.01,clear sky
653,Bousso,TD,10.48,16.71,74.95,81,97,2.59,overcast clouds
654,Talcahuano,CL,-36.72,-73.12,60.8,67,0,16.11,clear sky
655,Blythe,US,33.61,-114.6,96.01,14,1,3.36,clear sky
656,Smithers,CA,54.78,-127.17,41.0,80,75,3.36,broken clouds
657,Antalaha,MG,-14.9,50.28,71.42,88,8,7.11,clear sky
658,Batemans Bay,AU,-35.72,150.18,57.0,94,34,5.46,scattered clouds
659,Shaunavon,CA,49.65,-108.42,39.65,62,97,15.32,overcast clouds
660,Severnoye,RU,56.35,78.36,47.55,83,100,15.1,overcast clouds
661,Ulagan,RU,50.63,87.96,25.03,86,83,2.57,broken clouds
662,Ormara,PK,25.21,64.64,82.18,31,0,12.5,clear sky
663,Jiuquan,CN,39.74,98.52,40.33,58,0,13.78,clear sky
664,Fatsa,TR,41.03,37.5,71.6,94,75,4.7,broken clouds
665,Dzaoudzi,YT,-12.79,45.27,78.8,78,3,6.93,clear sky
666,Nabire,ID,-3.37,135.48,76.44,88,100,2.82,light rain
667,Ilebo,CD,-4.32,20.58,73.0,85,8,1.23,clear sky
668,Namatanai,PG,-3.67,152.43,77.68,81,52,3.74,broken clouds
669,Irbil,IQ,36.19,44.01,68.0,19,13,1.12,few clouds
670,Springbok,ZA,-29.66,17.89,68.2,27,0,2.48,clear sky
671,Moron,AR,-34.65,-58.62,80.6,42,64,6.93,broken clouds
672,Ossora,RU,59.24,163.07,43.88,96,100,15.17,moderate rain
673,Poum,NC,-20.23,164.02,74.64,85,100,11.77,overcast clouds
674,Tazmalt,DZ,36.39,4.4,66.2,68,40,4.7,scattered clouds
675,Uvelskiy,RU,54.44,61.36,47.61,51,3,10.83,clear sky
676,Dhekiajuli,IN,26.7,92.5,75.29,86,0,1.41,clear sky
677,Havoysund,NO,71.0,24.66,39.2,80,75,17.22,broken clouds
678,Alugan,PH,12.22,125.48,76.75,87,100,1.43,overcast clouds
679,Znamenskoye,RU,57.13,73.83,49.5,79,100,11.41,overcast clouds
680,Beloha,MG,-25.17,45.05,61.65,83,0,5.82,clear sky
681,Svetlogorsk,BY,52.63,29.73,51.22,76,86,6.02,overcast clouds
682,Colorado Springs,US,38.83,-104.82,84.2,9,40,26.4,scattered clouds
683,Marsh Harbour,BS,26.54,-77.06,82.54,68,81,11.34,broken clouds
684,Bull Savanna,JM,17.89,-77.59,82.87,72,1,8.05,clear sky
685,Jiwani,PK,25.05,61.74,77.29,25,0,15.17,clear sky
686,Matamoros,MX,25.53,-103.25,86.0,35,5,5.93,clear sky
687,Porto Novo,BJ,6.5,2.6,78.8,88,20,12.75,few clouds
688,Jatibonico,CU,21.94,-79.17,86.45,67,95,7.87,overcast clouds
689,Port-Gentil,GA,-0.72,8.78,78.8,78,75,12.75,broken clouds
690,Ruteng,ID,-8.61,120.47,61.95,91,96,1.41,overcast clouds
691,Pangkalanbuun,ID,-2.68,111.62,75.04,97,100,0.94,moderate rain
692,Port Hedland,AU,-20.32,118.57,71.6,88,0,9.17,clear sky
693,Iranshahr,IR,27.2,60.68,68.0,9,0,6.93,clear sky
694,Kuryk,KZ,43.2,51.65,62.35,31,0,17.85,clear sky
